East Germany,  Deaths (Lexis triangle)	Last modified: 03 Jun 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1958   78      1879     2131.00     1750.00     3881.00
 1958   79      1879     1961.00     1675.00     3636.00
 1958   79      1878     2192.00     1744.00     3936.00
 1958   80      1878     1952.00     1522.00     3474.00
 1958   80      1877     2065.00     1764.00     3829.00
 1958   81      1877     1878.00     1500.00     3378.00
 1958   81      1876     2013.00     1557.00     3570.00
 1958   82      1876     1740.00     1380.00     3120.00
 1958   82      1875     1958.00     1531.00     3489.00
 1958   83      1875     1555.00     1219.00     2774.00
 1958   83      1874     1634.00     1384.00     3018.00
 1958   84      1874     1463.00     1103.00     2566.00
 1958   84      1873     1495.00     1177.00     2672.00
 1958   85      1873     1203.00      935.00     2138.00
 1958   85      1872     1362.00      988.00     2350.00
 1958   86      1872     1029.00      770.00     1799.00
 1958   86      1871      884.00      654.00     1538.00
 1958   87      1871      707.00      547.00     1254.00
 1958   87      1870      892.00      605.00     1497.00
 1958   88      1870      690.00      483.00     1173.00
 1958   88      1869      751.00      487.00     1238.00
 1958   89      1869      518.00      347.00      865.00
 1958   89      1868      532.00      358.00      890.00
 1958   90      1868      418.00      227.00      645.00
 1958   90      1867      450.00      225.00      675.00
 1958   91      1867      326.00      169.00      495.00
 1958   91      1866      319.00      203.00      522.00
 1958   92      1866      211.00      125.00      336.00
 1958   92      1865      229.00      126.00      355.00
